,GAME_ID,PERSON_ID,TEAM_ID,SHOT_ORDER,SV_GAME_ID,SV_PLAYER_ID,SV_TEAM_ID,SHOT_RESULT,PERIOD,GAME_CLOCK,WALL_CLOCK,DRIBBLES,SHOT_DIST,TOUCH_TIME,CLOSE_DEF_PERSON_ID,CLOSE_DEF_SV_PLAYER_ID,CLOSE_DEF_DIST,PTS_TYPE,FGM,FGA,PTS,ASSISTS
89,21600001,2210,1610612739,7,2016102505,3523,5,made,4,3610,1477450000000.0,2,24.01,2.53,1627758,5704,3.62,3,1,1,3,-1
90,21600001,2544,1610612739,4,2016102505,3704,5,made,1,3600,1477440000000.0,2,4.33,2.21,201584,4484,2.31,2,1,1,2,-1
91,21600001,204001,1610612752,13,2016102505,5464,18,missed,4,3510,1477450000000.0,0,25.79,0.68,201567,4391,5.31,3,0,1,0,-1
92,21600001,204001,1610612752,5,2016102505,5464,18,made,2,3500,1477440000000.0,0,25.68,0.64,202684,4884,5.06,3,1,1,3,-1
93,21600001,202681,1610612739,16,2016102505,4840,5,made,3,3470,1477440000000.0,0,22.65,0.64,201565,4387,3.14,3,1,1,3,395365
94,21600001,2546,1610612752,5,2016102505,3706,18,made,1,3420,1477440000000.0,0,23.33,2.64,2544,3704,4.34,2,1,1,2,-1
95,21600001,201567,1610612739,15,2016102505,4391,5,made,4,3350,1477450000000.0,2,2.59,4.0,203124,5083,2.21,2,1,1,2,-1
96,21600001,202681,1610612739,4,2016102505,4840,5,missed,1,3260,1477440000000.0,13,6.99,10.97,201565,4387,0.07,2,0,1,0,-1
97,21600001,201943,1610612752,7,2016102505,4615,18,missed,4,3250,1477450000000.0,3,18.44,2.52,202732,4935,4.73,2,0,1,0,-1
98,21600001,2747,1610612739,12,2016102505,3835,5,missed,3,3240,1477440000000.0,0,26.3,1.12,202498,4966,10.02,3,0,1,0,-1
99,21600001,2747,1610612739,7,2016102505,3835,5,missed,2,3210,1477440000000.0,16,21.22,10.88,203200,5142,3.27,2,0,1,0,-1
100,21600001,2747,1610612739,5,2016102505,3835,5,missed,1,3190,1477440000000.0,4,21.19,2.93,201584,4484,2.1,2,0,1,0,-1
101,21600001,201565,1610612752,13,2016102505,4387,18,missed,3,3150,1477440000000.0,5,10.51,4.68,202681,4840,2.94,2,0,1,0,-1
102,21600001,203200,1610612752,2,2016102505,5142,18,made,2,3150,1477440000000.0,0,22.7,0.8,2747,3835,7.59,3,1,1,3,-1
103,21600001,2592,1610612739,1,2016102505,3752,5,made,4,3100,1477450000000.0,0,24.04,0.8,203124,5083,6.65,3,1,1,3,-1
104,21600001,204001,1610612752,3,2016102505,5464,18,missed,1,3080,1477440000000.0,3,2.6,2.97,2544,3704,2.3,2,0,1,0,-1
105,21600001,202681,1610612739,5,2016102505,4840,5,missed,1,3020,1477440000000.0,1,0.79,1.65,201584,4484,2.51,2,0,1,0,-1
106,21600001,2747,1610612739,13,2016102505,3835,5,missed,3,3010,1477440000000.0,3,4.83,2.52,203200,5142,0.26,2,0,1,0,-1
107,21600001,202681,1610612739,11,2016102505,4840,5,made,2,2990,1477440000000.0,13,2.75,10.68,201149,4287,2.42,2,1,1,2,-1
108,21600001,101112,1610612739,4,2016102505,3934,5,made,3,2950,1477440000000.0,0,24.76,0.8,204001,5464,7.45,3,1,1,3,-1
109,21600001,1627758,1610612752,1,2016102505,5704,18,made,4,2920,1477450000000.0,1,9.27,2.24,203895,5370,2.84,2,1,1,2,214152
110,21600001,203200,1610612752,3,2016102505,5142,18,made,2,2870,1477440000000.0,0,23.21,0.8,202681,4840,5.09,3,1,1,3,-1
